jband,k,e,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12
303,13.250,30.171,0.002,0.003,0.000,0.001,0.004,0.002,0.001,0.001,0.045,0.034,0.036,0.049
303,13.338,30.351,0.003,0.003,0.001,0.001,0.002,0.001,0.001,0.003,0.022,0.062,0.045,0.025
303,13.710,30.300,0.003,0.003,0.003,0.001,0.001,0.002,0.001,0.003,0.022,0.031,0.046,0.031
303,13.797,30.084,0.006,0.006,0.001,0.001,0.002,0.002,0.001,0.002,0.012,0.023,0.031,0.022
303,13.885,29.965,0.003,0.004,0.002,0.001,0.001,0.001,0.001,0.001,0.013,0.018,0.030,0.041
303,14.324,29.716,0.002,0.002,0.001,0.000,0.000,0.000,0.001,0.001,0.037,0.045,0.052,0.060
303,14.411,29.923,0.002,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.009,0.010,0.014,0.016
303,14.952,30.090,0.002,0.002,0.002,0.001,0.001,0.001,0.000,0.002,0.019,0.015,0.018,0.027
303,15.039,29.956,0.001,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.005,0.005,0.007,0.006
303,15.127,29.967,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.009,0.024,0.015
303,15.215,29.863,0.001,0.005,0.001,0.002,0.001,0.000,0.001,0.001,0.057,0.062,0.050,0.046
303,15.390,30.099,0.006,0.003,0.000,0.002,0.001,0.001,0.004,0.000,0.031,0.037,0.032,0.042
303,15.478,30.061,0.003,0.002,0.001,0.001,0.001,0.001,0.002,0.001,0.035,0.063,0.060,0.060
303,15.566,30.413,0.002,0.001,0.002,0.000,0.000,0.000,0.000,0.002,0.032,0.027,0.038,0.029
303,15.653,30.455,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.011,0.012,0.010
303,15.741,30.105,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.011,0.009,0.018,0.012
303,16.309,30.101,0.002,0.003,0.001,0.001,0.000,0.001,0.001,0.001,0.012,0.037,0.041,0.046
303,16.671,30.090,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.007,0.010,0.015
303,16.758,30.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.004,0.003
