e,tDOS,inter,vac1,vac2,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z1_0,Z1_1,Z1_2,Z1_3,Z2_0,Z2_1,Z2_2,Z2_3,Z3_0,Z3_1,Z3_2,Z3_3,Z4_0,Z4_1,Z4_2,Z4_3,Z5_0,Z5_1,Z5_2,Z5_3,Z6_0,Z6_1,Z6_2,Z6_3,Z7_0,Z7_1,Z7_2,Z7_3,Z8_0,Z8_1,Z8_2,Z8_3,Z9_0,Z9_1,Z9_2,Z9_3,Z10_0,Z10_1,Z10_2,Z10_3,Z11_0,Z11_1,Z11_2,Z11_3,Z12_0,Z12_1,Z12_2,Z12_3
8.394,5.440,4.150,0.000,0.000,0.099,0.095,0.043,0.021,0.035,0.028,0.018,0.037,0.092,0.320,0.258,0.245,0.018,0.076,0.005,0.000,0.010,0.077,0.007,0.000,0.039,0.004,0.000,0.000,0.017,0.003,0.000,0.000,0.031,0.004,0.000,0.000,0.023,0.005,0.000,0.000,0.013,0.004,0.000,0.000,0.029,0.008,0.000,0.000,0.001,0.024,0.047,0.019,0.011,0.043,0.249,0.018,0.006,0.080,0.153,0.019,0.007,0.034,0.189,0.014
8.415,5.500,4.190,0.000,0.000,0.103,0.098,0.045,0.020,0.036,0.030,0.018,0.039,0.094,0.322,0.263,0.242,0.017,0.081,0.005,0.000,0.010,0.081,0.007,0.000,0.041,0.004,0.000,0.000,0.017,0.003,0.000,0.000,0.032,0.004,0.000,0.000,0.025,0.005,0.000,0.000,0.013,0.005,0.000,0.000,0.031,0.008,0.000,0.000,0.001,0.028,0.045,0.020,0.011,0.046,0.247,0.018,0.005,0.077,0.161,0.019,0.007,0.035,0.184,0.016
8.436,5.600,4.260,0.000,0.000,0.107,0.101,0.047,0.020,0.038,0.032,0.018,0.042,0.099,0.328,0.269,0.242,0.016,0.086,0.005,0.000,0.009,0.085,0.007,0.000,0.042,0.004,0.000,0.000,0.017,0.003,0.000,0.000,0.034,0.004,0.000,0.000,0.027,0.005,0.000,0.000,0.013,0.005,0.000,0.000,0.033,0.008,0.000,0.000,0.002,0.034,0.043,0.021,0.011,0.049,0.249,0.019,0.005,0.075,0.170,0.019,0.007,0.037,0.180,0.018
8.457,5.740,4.360,0.000,0.000,0.112,0.105,0.048,0.021,0.039,0.034,0.018,0.044,0.106,0.338,0.277,0.244,0.015,0.091,0.005,0.000,0.009,0.089,0.007,0.000,0.043,0.005,0.000,0.000,0.017,0.003,0.000,0.000,0.035,0.004,0.000,0.000,0.028,0.005,0.000,0.000,0.012,0.005,0.000,0.000,0.035,0.009,0.000,0.000,0.002,0.040,0.042,0.022,0.011,0.053,0.254,0.020,0.004,0.074,0.179,0.019,0.007,0.039,0.178,0.020
8.478,5.920,4.480,0.000,0.000,0.117,0.109,0.049,0.021,0.040,0.035,0.018,0.046,0.114,0.352,0.287,0.248,0.014,0.097,0.006,0.000,0.008,0.093,0.008,0.000,0.044,0.005,0.000,0.000,0.017,0.003,0.000,0.000,0.035,0.004,0.000,0.000,0.029,0.005,0.000,0.000,0.012,0.006,0.000,0.000,0.037,0.009,0.000,0.000,0.002,0.047,0.042,0.023,0.011,0.058,0.262,0.021,0.004,0.074,0.189,0.020,0.007,0.042,0.177,0.022
8.499,6.120,4.620,0.000,0.000,0.123,0.113,0.051,0.022,0.040,0.036,0.019,0.049,0.123,0.367,0.297,0.256,0.013,0.104,0.006,0.000,0.007,0.097,0.008,0.000,0.046,0.005,0.000,0.000,0.018,0.003,0.000,0.000,0.035,0.004,0.000,0.000,0.030,0.006,0.000,0.000,0.012,0.006,0.000,0.000,0.039,0.009,0.000,0.000,0.002,0.054,0.043,0.024,0.012,0.063,0.271,0.022,0.004,0.075,0.197,0.020,0.007,0.045,0.179,0.024
8.520,6.330,4.770,0.000,0.000,0.130,0.117,0.052,0.023,0.041,0.038,0.019,0.051,0.132,0.383,0.307,0.265,0.013,0.111,0.006,0.000,0.007,0.102,0.008,0.000,0.047,0.005,0.000,0.000,0.019,0.003,0.000,0.000,0.036,0.004,0.000,0.000,0.032,0.006,0.000,0.000,0.013,0.006,0.000,0.000,0.041,0.010,0.000,0.000,0.002,0.060,0.044,0.026,0.012,0.068,0.280,0.023,0.003,0.077,0.206,0.021,0.008,0.048,0.184,0.026
8.541,6.540,4.920,0.000,0.000,0.136,0.121,0.053,0.025,0.041,0.039,0.020,0.054,0.140,0.397,0.316,0.276,0.012,0.118,0.006,0.000,0.006,0.106,0.008,0.000,0.048,0.005,0.000,0.000,0.021,0.004,0.000,0.000,0.036,0.004,0.000,0.000,0.033,0.006,0.000,0.000,0.013,0.006,0.000,0.000,0.043,0.010,0.000,0.000,0.002,0.065,0.045,0.027,0.012,0.073,0.288,0.024,0.003,0.079,0.213,0.021,0.008,0.051,0.190,0.027
8.562,6.720,5.050,0.000,0.000,0.143,0.124,0.054,0.026,0.042,0.041,0.021,0.055,0.147,0.409,0.325,0.287,0.012,0.124,0.007,0.000,0.006,0.109,0.009,0.000,0.049,0.005,0.000,0.000,0.022,0.004,0.000,0.000,0.037,0.005,0.000,0.000,0.034,0.007,0.000,0.000,0.013,0.007,0.000,0.000,0.044,0.011,0.000,0.000,0.002,0.069,0.047,0.029,0.012,0.079,0.294,0.024,0.003,0.081,0.219,0.021,0.009,0.053,0.197,0.028
8.583,6.870,5.150,0.000,0.000,0.148,0.127,0.055,0.028,0.043,0.043,0.021,0.057,0.151,0.417,0.332,0.298,0.011,0.129,0.007,0.000,0.006,0.112,0.009,0.000,0.050,0.005,0.000,0.000,0.024,0.004,0.000,0.000,0.038,0.005,0.000,0.000,0.035,0.007,0.000,0.000,0.014,0.007,0.000,0.000,0.045,0.011,0.000,0.000,0.002,0.072,0.048,0.030,0.012,0.084,0.297,0.025,0.003,0.083,0.224,0.021,0.010,0.055,0.205,0.029
8.604,6.970,5.220,0.000,0.000,0.152,0.128,0.056,0.029,0.044,0.044,0.022,0.058,0.154,0.423,0.337,0.306,0.011,0.134,0.007,0.000,0.006,0.113,0.009,0.000,0.050,0.005,0.000,0.000,0.025,0.004,0.000,0.000,0.039,0.005,0.000,0.000,0.036,0.007,0.000,0.000,0.015,0.007,0.000,0.000,0.046,0.011,0.000,0.000,0.002,0.073,0.049,0.031,0.012,0.087,0.298,0.025,0.003,0.085,0.228,0.021,0.010,0.056,0.211,0.029
8.625,7.030,5.260,0.000,0.000,0.154,0.127,0.055,0.030,0.045,0.045,0.023,0.058,0.156,0.427,0.340,0.313,0.011,0.137,0.007,0.000,0.006,0.112,0.009,0.000,0.050,0.005,0.000,0.000,0.026,0.004,0.000,0.000,0.040,0.005,0.000,0.000,0.037,0.008,0.000,0.000,0.015,0.007,0.000,0.000,0.045,0.011,0.000,0.000,0.002,0.073,0.050,0.031,0.012,0.090,0.299,0.025,0.003,0.085,0.231,0.021,0.011,0.057,0.216,0.029
8.646,7.030,5.250,0.000,0.000,0.156,0.125,0.054,0.031,0.046,0.045,0.023,0.057,0.156,0.430,0.341,0.316,0.010,0.139,0.007,0.000,0.006,0.110,0.009,0.000,0.049,0.005,0.000,0.000,0.026,0.004,0.000,0.000,0.041,0.005,0.000,0.000,0.037,0.008,0.000,0.000,0.016,0.007,0.000,0.000,0.045,0.012,0.000,0.000,0.002,0.072,0.050,0.032,0.012,0.092,0.301,0.025,0.003,0.086,0.232,0.021,0.011,0.058,0.219,0.028
8.666,7.010,5.230,0.000,0.000,0.158,0.122,0.052,0.031,0.047,0.045,0.023,0.056,0.154,0.434,0.341,0.316,0.010,0.140,0.007,0.000,0.006,0.106,0.009,0.000,0.047,0.005,0.000,0.000,0.027,0.004,0.000,0.000,0.042,0.005,0.000,0.000,0.037,0.008,0.000,0.000,0.016,0.006,0.000,0.000,0.043,0.012,0.001,0.000,0.002,0.070,0.051,0.032,0.012,0.093,0.304,0.025,0.002,0.086,0.233,0.020,0.011,0.058,0.219,0.028
8.687,6.950,5.180,0.000,0.000,0.159,0.118,0.050,0.031,0.048,0.045,0.023,0.054,0.152,0.439,0.340,0.314,0.010,0.142,0.007,0.000,0.006,0.102,0.009,0.000,0.044,0.005,0.000,0.000,0.027,0.004,0.000,0.000,0.043,0.005,0.000,0.000,0.036,0.008,0.000,0.000,0.016,0.006,0.000,0.000,0.041,0.012,0.001,0.000,0.002,0.067,0.051,0.031,0.011,0.093,0.309,0.024,0.002,0.085,0.233,0.020,0.011,0.059,0.217,0.027
8.708,6.900,5.130,0.000,0.000,0.160,0.114,0.047,0.031,0.048,0.044,0.023,0.052,0.148,0.446,0.340,0.311,0.009,0.144,0.007,0.000,0.006,0.098,0.009,0.000,0.041,0.005,0.000,0.000,0.026,0.004,0.000,0.000,0.043,0.005,0.000,0.000,0.036,0.008,0.000,0.000,0.016,0.006,0.000,0.000,0.039,0.013,0.001,0.000,0.002,0.064,0.052,0.031,0.011,0.094,0.317,0.024,0.002,0.085,0.234,0.019,0.011,0.060,0.214,0.026
8.729,6.850,5.090,0.000,0.000,0.162,0.110,0.044,0.031,0.048,0.043,0.022,0.050,0.145,0.454,0.342,0.307,0.009,0.147,0.006,0.000,0.006,0.095,0.009,0.000,0.038,0.005,0.000,0.000,0.026,0.004,0.000,0.000,0.043,0.005,0.000,0.000,0.034,0.009,0.000,0.000,0.016,0.006,0.000,0.000,0.037,0.013,0.001,0.000,0.002,0.060,0.053,0.030,0.011,0.094,0.326,0.023,0.002,0.084,0.236,0.019,0.011,0.061,0.210,0.025
8.750,6.830,5.070,0.000,0.000,0.164,0.107,0.041,0.031,0.047,0.042,0.022,0.049,0.141,0.463,0.345,0.304,0.009,0.149,0.006,0.000,0.007,0.092,0.009,0.000,0.035,0.005,0.000,0.000,0.026,0.004,0.000,0.000,0.042,0.005,0.000,0.000,0.033,0.009,0.000,0.000,0.016,0.006,0.000,0.000,0.035,0.013,0.001,0.000,0.002,0.056,0.053,0.030,0.010,0.094,0.335,0.023,0.002,0.084,0.240,0.019,0.011,0.062,0.206,0.024
8.771,6.830,5.070,0.000,0.000,0.166,0.106,0.038,0.031,0.047,0.041,0.022,0.046,0.138,0.470,0.352,0.302,0.008,0.152,0.006,0.000,0.007,0.090,0.008,0.000,0.033,0.005,0.000,0.000,0.026,0.004,0.000,0.000,0.042,0.005,0.000,0.000,0.032,0.009,0.000,0.000,0.016,0.006,0.000,0.000,0.033,0.013,0.001,0.000,0.002,0.053,0.054,0.029,0.009,0.095,0.343,0.023,0.002,0.085,0.246,0.019,0.011,0.064,0.204,0.023
8.792,6.850,5.080,0.000,0.000,0.168,0.106,0.035,0.031,0.046,0.041,0.022,0.044,0.135,0.474,0.361,0.302,0.008,0.154,0.006,0.000,0.007,0.091,0.008,0.000,0.031,0.005,0.000,0.000,0.026,0.004,0.000,0.000,0.041,0.005,0.000,0.000,0.031,0.009,0.000,0.000,0.016,0.006,0.000,0.000,0.031,0.013,0.001,0.000,0.002,0.051,0.054,0.029,0.009,0.095,0.348,0.023,0.002,0.086,0.254,0.019,0.011,0.067,0.203,0.021
8.813,6.890,5.120,0.000,0.000,0.168,0.108,0.034,0.032,0.046,0.040,0.022,0.042,0.133,0.474,0.373,0.305,0.008,0.154,0.006,0.000,0.008,0.092,0.008,0.000,0.029,0.004,0.000,0.000,0.027,0.004,0.000,0.000,0.041,0.005,0.000,0.000,0.030,0.010,0.000,0.000,0.016,0.006,0.000,0.000,0.029,0.013,0.001,0.000,0.002,0.049,0.053,0.029,0.008,0.095,0.349,0.023,0.002,0.088,0.264,0.020,0.011,0.069,0.205,0.020
8.834,6.960,5.170,0.000,0.000,0.168,0.111,0.032,0.032,0.047,0.040,0.023,0.040,0.133,0.470,0.389,0.310,0.007,0.155,0.006,0.000,0.008,0.095,0.008,0.000,0.027,0.004,0.000,0.000,0.027,0.005,0.000,0.000,0.041,0.005,0.000,0.000,0.029,0.010,0.000,0.000,0.017,0.006,0.000,0.000,0.027,0.013,0.001,0.000,0.002,0.048,0.053,0.030,0.008,0.095,0.345,0.023,0.002,0.090,0.276,0.021,0.011,0.072,0.209,0.019
8.855,7.070,5.240,0.000,0.000,0.168,0.116,0.031,0.033,0.048,0.040,0.024,0.038,0.134,0.463,0.408,0.319,0.007,0.155,0.006,0.000,0.008,0.099,0.008,0.000,0.026,0.004,0.000,0.000,0.028,0.005,0.000,0.000,0.042,0.005,0.000,0.000,0.029,0.010,0.000,0.000,0.018,0.006,0.000,0.000,0.025,0.012,0.001,0.000,0.002,0.048,0.054,0.031,0.007,0.094,0.338,0.024,0.002,0.093,0.290,0.022,0.010,0.075,0.216,0.018
8.876,7.220,5.350,0.000,0.000,0.169,0.122,0.030,0.034,0.050,0.041,0.026,0.035,0.137,0.455,0.430,0.332,0.007,0.156,0.006,0.000,0.009,0.105,0.008,0.000,0.025,0.005,0.000,0.000,0.029,0.005,0.000,0.000,0.044,0.006,0.000,0.000,0.029,0.011,0.000,0.000,0.019,0.006,0.000,0.000,0.024,0.011,0.001,0.000,0.002,0.049,0.055,0.032,0.007,0.094,0.329,0.025,0.002,0.097,0.307,0.023,0.010,0.079,0.225,0.018
8.897,7.430,5.510,0.000,0.000,0.172,0.128,0.029,0.035,0.054,0.042,0.028,0.033,0.142,0.448,0.456,0.348,0.007,0.159,0.006,0.000,0.009,0.111,0.008,0.000,0.024,0.005,0.000,0.000,0.030,0.005,0.000,0.000,0.047,0.006,0.000,0.000,0.030,0.011,0.001,0.000,0.021,0.007,0.000,0.000,0.022,0.010,0.001,0.000,0.002,0.051,0.057,0.034,0.007,0.095,0.319,0.027,0.003,0.102,0.327,0.025,0.010,0.085,0.237,0.017
8.918,7.700,5.710,0.000,0.000,0.178,0.135,0.029,0.037,0.058,0.044,0.031,0.032,0.149,0.443,0.485,0.368,0.007,0.165,0.006,0.000,0.009,0.118,0.009,0.000,0.023,0.005,0.000,0.000,0.031,0.005,0.000,0.000,0.050,0.007,0.000,0.000,0.031,0.012,0.001,0.000,0.023,0.007,0.001,0.000,0.022,0.010,0.001,0.000,0.002,0.053,0.059,0.035,0.006,0.097,0.311,0.028,0.003,0.108,0.348,0.027,0.009,0.091,0.250,0.017
8.939,8.010,5.940,0.000,0.000,0.186,0.143,0.029,0.038,0.062,0.046,0.034,0.031,0.157,0.442,0.516,0.389,0.007,0.173,0.006,0.000,0.009,0.125,0.009,0.000,0.023,0.005,0.000,0.000,0.033,0.005,0.000,0.000,0.054,0.007,0.001,0.000,0.032,0.013,0.001,0.000,0.025,0.008,0.001,0.000,0.021,0.009,0.001,0.000,0.001,0.057,0.062,0.037,0.006,0.100,0.305,0.030,0.003,0.114,0.370,0.029,0.009,0.099,0.264,0.017
8.959,8.340,6.180,0.000,0.000,0.196,0.149,0.029,0.040,0.065,0.048,0.037,0.031,0.164,0.443,0.545,0.411,0.008,0.181,0.006,0.000,0.009,0.131,0.009,0.000,0.023,0.005,0.000,0.000,0.034,0.005,0.000,0.000,0.057,0.008,0.001,0.000,0.034,0.014,0.001,0.000,0.028,0.008,0.001,0.000,0.021,0.009,0.001,0.000,0.001,0.060,0.065,0.038,0.006,0.105,0.301,0.031,0.003,0.120,0.391,0.031,0.009,0.107,0.277,0.018
8.980,8.630,6.400,0.000,0.000,0.204,0.154,0.029,0.041,0.068,0.050,0.039,0.031,0.172,0.447,0.569,0.432,0.008,0.189,0.007,0.000,0.009,0.135,0.010,0.000,0.024,0.005,0.000,0.000,0.035,0.005,0.000,0.000,0.060,0.008,0.001,0.000,0.035,0.014,0.001,0.000,0.030,0.009,0.001,0.000,0.022,0.009,0.001,0.000,0.001,0.064,0.068,0.039,0.006,0.110,0.298,0.033,0.003,0.125,0.408,0.032,0.009,0.115,0.289,0.019
9.001,8.850,6.560,0.000,0.000,0.209,0.155,0.030,0.043,0.069,0.051,0.042,0.031,0.178,0.450,0.586,0.449,0.008,0.194,0.007,0.000,0.009,0.136,0.010,0.000,0.024,0.006,0.000,0.000,0.037,0.006,0.000,0.000,0.061,0.008,0.001,0.000,0.035,0.014,0.001,0.000,0.032,0.009,0.001,0.000,0.022,0.009,0.001,0.000,0.001,0.067,0.070,0.040,0.006,0.115,0.296,0.034,0.003,0.129,0.420,0.033,0.009,0.121,0.300,0.019
9.022,8.950,6.630,0.000,0.000,0.210,0.153,0.031,0.044,0.069,0.051,0.043,0.031,0.182,0.452,0.594,0.462,0.008,0.194,0.007,0.000,0.009,0.134,0.010,0.000,0.025,0.006,0.000,0.000,0.038,0.006,0.000,0.000,0.060,0.008,0.001,0.000,0.035,0.014,0.001,0.000,0.034,0.009,0.001,0.000,0.022,0.009,0.001,0.000,0.001,0.070,0.072,0.040,0.006,0.119,0.293,0.034,0.003,0.131,0.426,0.034,0.009,0.125,0.308,0.020
9.043,8.930,6.610,0.000,0.000,0.205,0.148,0.032,0.045,0.067,0.049,0.044,0.031,0.185,0.453,0.591,0.469,0.008,0.190,0.007,0.000,0.009,0.129,0.010,0.000,0.025,0.005,0.000,0.000,0.039,0.006,0.000,0.000,0.059,0.008,0.001,0.000,0.035,0.014,0.001,0.000,0.035,0.009,0.001,0.000,0.022,0.008,0.001,0.000,0.001,0.072,0.073,0.039,0.006,0.121,0.292,0.034,0.003,0.129,0.425,0.033,0.009,0.125,0.315,0.020
9.064,8.790,6.500,0.000,0.000,0.194,0.139,0.032,0.046,0.064,0.047,0.045,0.030,0.188,0.452,0.579,0.472,0.008,0.180,0.007,0.000,0.008,0.120,0.010,0.000,0.026,0.005,0.000,0.000,0.040,0.006,0.000,0.000,0.056,0.008,0.001,0.000,0.034,0.013,0.001,0.000,0.035,0.009,0.001,0.000,0.021,0.008,0.001,0.000,0.001,0.074,0.075,0.038,0.006,0.122,0.291,0.033,0.003,0.125,0.419,0.032,0.009,0.122,0.321,0.020
9.085,8.550,6.320,0.000,0.000,0.180,0.129,0.033,0.047,0.060,0.045,0.044,0.029,0.190,0.451,0.560,0.470,0.007,0.166,0.007,0.000,0.008,0.110,0.010,0.000,0.027,0.005,0.000,0.000,0.041,0.006,0.000,0.000,0.053,0.007,0.000,0.000,0.032,0.012,0.001,0.000,0.035,0.009,0.001,0.000,0.020,0.008,0.001,0.000,0.001,0.075,0.077,0.037,0.006,0.122,0.292,0.032,0.003,0.119,0.408,0.030,0.009,0.116,0.325,0.020
9.106,8.260,6.090,0.000,0.000,0.163,0.117,0.033,0.048,0.056,0.042,0.043,0.027,0.192,0.451,0.536,0.464,0.007,0.149,0.007,0.000,0.008,0.099,0.010,0.000,0.028,0.005,0.000,0.000,0.041,0.006,0.000,0.000,0.049,0.007,0.000,0.000,0.030,0.011,0.001,0.000,0.035,0.008,0.001,0.000,0.019,0.007,0.000,0.000,0.001,0.076,0.080,0.035,0.006,0.120,0.294,0.031,0.003,0.111,0.394,0.028,0.009,0.107,0.329,0.020
9.127,7.940,5.840,0.000,0.000,0.145,0.106,0.034,0.049,0.052,0.038,0.043,0.025,0.193,0.451,0.509,0.456,0.006,0.132,0.006,0.000,0.008,0.088,0.010,0.000,0.029,0.004,0.000,0.000,0.042,0.007,0.000,0.000,0.045,0.007,0.000,0.000,0.028,0.009,0.000,0.000,0.034,0.008,0.000,0.000,0.017,0.007,0.000,0.000,0.001,0.075,0.083,0.033,0.006,0.117,0.299,0.029,0.003,0.103,0.378,0.026,0.009,0.098,0.330,0.019
9.148,7.610,5.590,0.000,0.000,0.128,0.095,0.034,0.049,0.048,0.035,0.041,0.022,0.193,0.451,0.482,0.445,0.006,0.116,0.006,0.000,0.008,0.077,0.010,0.000,0.029,0.004,0.000,0.000,0.042,0.007,0.000,0.000,0.042,0.006,0.000,0.000,0.027,0.008,0.000,0.000,0.034,0.007,0.000,0.000,0.015,0.007,0.000,0.000,0.001,0.073,0.086,0.031,0.006,0.114,0.304,0.027,0.003,0.095,0.360,0.024,0.009,0.088,0.329,0.019
9.169,7.260,5.320,0.000,0.000,0.113,0.086,0.033,0.050,0.045,0.033,0.040,0.020,0.190,0.450,0.453,0.430,0.005,0.101,0.006,0.000,0.008,0.069,0.010,0.000,0.029,0.004,0.000,0.000,0.043,0.007,0.000,0.000,0.038,0.006,0.000,0.000,0.025,0.007,0.000,0.000,0.033,0.006,0.000,0.000,0.014,0.006,0.000,0.000,0.001,0.070,0.089,0.029,0.006,0.111,0.308,0.025,0.003,0.088,0.339,0.022,0.008,0.079,0.324,0.019
9.190,6.890,5.040,0.000,0.000,0.099,0.078,0.032,0.050,0.041,0.030,0.038,0.018,0.185,0.445,0.422,0.412,0.005,0.089,0.005,0.000,0.007,0.061,0.009,0.000,0.029,0.004,0.000,0.000,0.043,0.007,0.000,0.000,0.035,0.006,0.000,0.000,0.024,0.006,0.000,0.000,0.032,0.006,0.000,0.000,0.012,0.006,0.000,0.000,0.001,0.066,0.090,0.028,0.006,0.107,0.308,0.024,0.003,0.082,0.317,0.021,0.008,0.071,0.314,0.019
9.211,6.490,4.740,0.000,0.000,0.088,0.071,0.031,0.050,0.038,0.028,0.036,0.017,0.177,0.434,0.389,0.389,0.005,0.078,0.005,0.000,0.007,0.055,0.009,0.000,0.027,0.003,0.000,0.000,0.043,0.006,0.000,0.000,0.032,0.005,0.000,0.000,0.022,0.006,0.000,0.000,0.030,0.005,0.000,0.000,0.011,0.005,0.000,0.000,0.002,0.061,0.089,0.026,0.006,0.102,0.305,0.022,0.003,0.076,0.290,0.020,0.008,0.064,0.299,0.018
9.232,6.040,4.410,0.000,0.000,0.078,0.066,0.028,0.049,0.034,0.026,0.034,0.015,0.166,0.417,0.354,0.363,0.004,0.069,0.005,0.000,0.007,0.050,0.008,0.000,0.025,0.003,0.000,0.000,0.042,0.006,0.000,0.000,0.029,0.005,0.000,0.000,0.021,0.005,0.000,0.000,0.029,0.005,0.000,0.000,0.009,0.005,0.000,0.000,0.002,0.055,0.085,0.025,0.006,0.096,0.295,0.020,0.003,0.071,0.261,0.019,0.008,0.058,0.279,0.018
9.253,5.540,4.050,0.000,0.000,0.069,0.060,0.025,0.047,0.031,0.024,0.032,0.013,0.153,0.392,0.317,0.334,0.004,0.060,0.004,0.000,0.007,0.046,0.008,0.000,0.022,0.003,0.000,0.000,0.041,0.006,0.000,0.000,0.026,0.005,0.000,0.000,0.019,0.005,0.000,0.000,0.027,0.004,0.000,0.000,0.008,0.005,0.000,0.000,0.001,0.049,0.079,0.023,0.006,0.089,0.279,0.018,0.003,0.065,0.231,0.018,0.007,0.052,0.257,0.018
9.273,5.020,3.670,0.000,0.000,0.061,0.056,0.022,0.045,0.028,0.022,0.029,0.012,0.138,0.361,0.279,0.304,0.004,0.053,0.004,0.000,0.007,0.042,0.007,0.000,0.019,0.002,0.000,0.000,0.040,0.005,0.000,0.000,0.023,0.004,0.000,0.000,0.018,0.004,0.000,0.000,0.025,0.004,0.000,0.000,0.007,0.004,0.000,0.000,0.001,0.043,0.072,0.022,0.006,0.081,0.258,0.017,0.003,0.060,0.200,0.017,0.007,0.047,0.233,0.017
9.294,4.510,3.290,0.000,0.000,0.055,0.052,0.018,0.042,0.025,0.020,0.026,0.011,0.124,0.326,0.243,0.274,0.004,0.047,0.004,0.000,0.007,0.039,0.006,0.000,0.016,0.002,0.000,0.000,0.038,0.004,0.000,0.000,0.021,0.004,0.000,0.000,0.016,0.004,0.000,0.000,0.022,0.004,0.000,0.000,0.007,0.004,0.000,0.000,0.001,0.037,0.064,0.021,0.005,0.072,0.233,0.015,0.003,0.054,0.170,0.016,0.006,0.043,0.209,0.016
9.315,4.040,2.950,0.000,0.000,0.050,0.049,0.016,0.040,0.023,0.018,0.023,0.010,0.111,0.291,0.212,0.248,0.004,0.042,0.003,0.000,0.007,0.036,0.005,0.000,0.013,0.002,0.000,0.000,0.036,0.004,0.000,0.000,0.019,0.004,0.000,0.000,0.014,0.004,0.000,0.000,0.020,0.003,0.000,0.000,0.006,0.003,0.000,0.000,0.001,0.032,0.057,0.020,0.005,0.064,0.208,0.014,0.002,0.049,0.144,0.016,0.006,0.039,0.188,0.015
9.336,3.650,2.660,0.000,0.000,0.046,0.047,0.014,0.037,0.021,0.017,0.021,0.010,0.101,0.258,0.186,0.227,0.004,0.039,0.003,0.000,0.007,0.035,0.005,0.000,0.012,0.002,0.000,0.000,0.034,0.003,0.000,0.000,0.018,0.003,0.000,0.000,0.013,0.003,0.000,0.000,0.018,0.003,0.000,0.000,0.007,0.003,0.000,0.000,0.001,0.029,0.052,0.020,0.005,0.057,0.183,0.013,0.002,0.043,0.124,0.016,0.005,0.036,0.172,0.014
9.357,3.380,2.460,0.000,0.000,0.045,0.047,0.013,0.036,0.021,0.016,0.019,0.011,0.095,0.230,0.168,0.213,0.005,0.037,0.003,0.000,0.007,0.034,0.005,0.000,0.011,0.002,0.000,0.000,0.032,0.003,0.000,0.000,0.018,0.003,0.000,0.000,0.012,0.003,0.000,0.000,0.016,0.003,0.000,0.000,0.008,0.003,0.000,0.000,0.001,0.026,0.049,0.019,0.005,0.051,0.162,0.013,0.003,0.039,0.109,0.017,0.005,0.035,0.161,0.013
9.378,3.240,2.360,0.000,0.000,0.046,0.048,0.013,0.035,0.022,0.016,0.018,0.013,0.093,0.209,0.158,0.208,0.006,0.037,0.003,0.000,0.008,0.035,0.005,0.000,0.011,0.002,0.000,0.000,0.032,0.003,0.000,0.000,0.019,0.003,0.000,0.000,0.012,0.003,0.000,0.000,0.014,0.003,0.000,0.000,0.009,0.003,0.000,0.000,0.001,0.025,0.048,0.019,0.005,0.046,0.146,0.012,0.003,0.036,0.100,0.018,0.005,0.035,0.155,0.012
9.399,3.240,2.360,0.000,0.000,0.049,0.051,0.015,0.036,0.024,0.017,0.017,0.015,0.094,0.196,0.155,0.211,0.007,0.039,0.003,0.000,0.009,0.037,0.005,0.000,0.013,0.002,0.000,0.000,0.033,0.003,0.000,0.000,0.021,0.003,0.000,0.000,0.013,0.003,0.000,0.000,0.013,0.003,0.000,0.000,0.012,0.003,0.000,0.000,0.001,0.025,0.049,0.020,0.005,0.044,0.134,0.013,0.003,0.035,0.097,0.020,0.005,0.038,0.156,0.012
9.420,3.370,2.460,0.000,0.000,0.053,0.056,0.018,0.038,0.027,0.019,0.017,0.019,0.098,0.191,0.159,0.220,0.008,0.042,0.003,0.000,0.010,0.040,0.005,0.000,0.016,0.002,0.000,0.000,0.034,0.003,0.000,0.000,0.023,0.004,0.000,0.000,0.015,0.004,0.000,0.000,0.013,0.004,0.000,0.000,0.016,0.003,0.000,0.000,0.001,0.025,0.052,0.020,0.005,0.044,0.128,0.013,0.003,0.035,0.098,0.023,0.006,0.042,0.160,0.012
9.441,3.590,2.620,0.000,0.000,0.058,0.061,0.021,0.041,0.030,0.021,0.018,0.024,0.104,0.192,0.168,0.234,0.009,0.045,0.003,0.000,0.011,0.044,0.006,0.000,0.019,0.002,0.000,0.000,0.037,0.004,0.000,0.000,0.026,0.004,0.000,0.000,0.017,0.004,0.000,0.000,0.013,0.004,0.000,0.000,0.020,0.003,0.000,0.000,0.001,0.026,0.056,0.021,0.006,0.046,0.126,0.014,0.004,0.036,0.103,0.025,0.006,0.048,0.166,0.013
9.462,3.860,2.820,0.000,0.000,0.063,0.066,0.025,0.044,0.034,0.024,0.018,0.029,0.111,0.197,0.179,0.249,0.011,0.048,0.004,0.000,0.012,0.047,0.006,0.000,0.023,0.002,0.000,0.000,0.040,0.004,0.000,0.000,0.029,0.004,0.000,0.000,0.020,0.004,0.000,0.000,0.014,0.005,0.000,0.000,0.025,0.004,0.000,0.000,0.001,0.028,0.061,0.022,0.006,0.048,0.127,0.015,0.004,0.039,0.108,0.028,0.007,0.055,0.173,0.013
