k,e
0.938388187,-15.846017620
0.952229930,-15.845139064
0.966076934,-15.844259930
0.979918677,-15.843341168
0.993765680,-15.842379224
1.007612684,-15.841509881
1.021454427,-15.840788406
1.035301431,-15.840100504
1.049143174,-15.839523096
1.062990177,-15.839256842
1.076831920,-15.838980236
1.090678924,-15.838887120
1.104458184,-15.838988316
1.118237445,-15.839200682
1.132016705,-15.839424249
1.145788525,-15.839793272
1.159567786,-15.840450507
1.173347046,-15.841093841
1.187126307,-15.841925037
1.200905567,-15.842794632
1.214684827,-15.843796806
1.228464088,-15.844707660
1.242235908,-15.845753282
1.256015168,-15.846785089
1.269794429,-15.847897460
1.283573689,-15.848942535
1.297352949,-15.849985458
1.311132210,-15.850933382
1.324904030,-15.851888408
1.338683290,-15.852780161
1.352462551,-15.853543392
1.366241811,-15.854223285
1.380021072,-15.854724997
1.393800332,-15.855217376
1.407579592,-15.855703042
1.421351413,-15.855946740
1.435130673,-15.856030005
1.448909933,-15.856185724
1.462689194,-15.856256096
1.476536198,-15.856227992
1.490377940,-15.856175453
1.504224944,-15.856135070
1.518066687,-15.856113169
1.531913691,-15.855907670
1.545755434,-15.855705397
1.559602437,-15.855394442
1.573449441,-15.855025953
1.587291184,-15.854507120
1.601138188,-15.853989455
1.614979931,-15.853308660
1.628826934,-15.852768884
1.642673938,-15.852137238
1.656515681,-15.851571638
1.670362685,-15.850969299
1.684204428,-15.850636025
1.698051432,-15.850376560
1.711893174,-15.850128320
1.725740178,-15.850118635
0.000000000,-15.856256096
0.013805215,-15.856197979
0.027610431,-15.856064962
0.041415646,-15.855999514
0.055229974,-15.855789416
0.069035189,-15.855446316
0.082840405,-15.855062364
0.096645620,-15.854577344
0.110450836,-15.853994673
0.124256051,-15.853413446
0.138070379,-15.852680937
0.151875594,-15.851958204
0.165680809,-15.851063349
0.179486025,-15.850244679
0.193291240,-15.849388907
0.207096456,-15.848536311
0.220901671,-15.847674962
0.234715999,-15.846783237
0.248521214,-15.845871804
0.262326430,-15.844963590
0.276131645,-15.843932945
0.289936860,-15.843023937
0.303742076,-15.842154016
0.317547291,-15.841342930
0.331361619,-15.840580244
0.345166834,-15.839961275
0.358972050,-15.839353043
0.372777265,-15.838835695
0.386582481,-15.838442905
0.400387696,-15.838088255
0.414202024,-15.837682846
0.428007239,-15.837295778
0.441812455,-15.837126187
0.455617670,-15.837125760
0.469396930,-15.837147831
0.483176191,-15.837450829
0.496955451,-15.837822582
0.510727271,-15.838237046
0.524506532,-15.838635779
0.538285792,-15.839093360
0.552065052,-15.839602765
0.565844313,-15.840347948
0.579623573,-15.841119677
0.593402834,-15.841869125
0.607174654,-15.842602340
0.620953914,-15.843352877
0.634733175,-15.843957144
0.648512435,-15.844741054
0.662291695,-15.845444577
0.676070956,-15.846142385
0.689842776,-15.846777664
0.703622036,-15.847206245
0.717401297,-15.847811644
0.731180557,-15.848283346
0.744959818,-15.848668913
0.758739078,-15.849082763
0.772518338,-15.849394684
0.786290158,-15.849771719
0.800069419,-15.849923464
0.813848679,-15.850026748
0.827627940,-15.850118635
0.841474943,-15.849953157
0.855316686,-15.849767971
0.869163690,-15.849471804
0.883005433,-15.848969392
0.896852437,-15.848377403
0.910694179,-15.847671636
0.924541183,-15.846864433
0.938388187,-15.845955147
0.952229930,-15.845114774
0.966076934,-15.844241865
0.979918677,-15.843328675
0.993765680,-15.842368606
1.007612684,-15.841498549
1.021454427,-15.840777541
1.035301431,-15.840094140
1.049143174,-15.839515595
1.062990177,-15.839243660
1.076831920,-15.838966557
1.090678924,-15.838887120
1.104458184,-15.838973947
1.118237445,-15.839176491
1.132016705,-15.839395671
1.145788525,-15.839763503
1.159567786,-15.840425200
1.173347046,-15.841075220
1.187126307,-15.841915336
1.200905567,-15.842785149
1.214684827,-15.843771846
1.228464088,-15.844674209
1.242235908,-15.845722293
1.256015168,-15.846757437
1.269794429,-15.847868530
1.283573689,-15.848909773
1.297352949,-15.849952206
1.311132210,-15.850898409
1.324904030,-15.851855088
1.338683290,-15.852748148
1.352462551,-15.853513883
1.366241811,-15.854197057
1.380021072,-15.854702246
1.393800332,-15.855199131
1.407579592,-15.855688623
1.421351413,-15.855934962
1.435130673,-15.856020634
1.448909933,-15.856180068
1.462689194,-15.856256096
1.476536198,-15.856221868
1.490377940,-15.856166402
1.504224944,-15.856124032
1.518066687,-15.856099313
1.531913691,-15.855890385
1.545755434,-15.855683818
1.559602437,-15.855369152
1.573449441,-15.854994946
1.587291184,-15.854470139
1.601138188,-15.853946074
1.614979931,-15.853273000
1.628826934,-15.852734512
1.642673938,-15.852102705
1.656515681,-15.851538301
1.670362685,-15.850938391
1.684204428,-15.850613222
1.698051432,-15.850346941
1.711893174,-15.850121327
1.725740178,-15.850118635
0.000000000,-15.809460268
0.013805215,-15.809479058
0.027610431,-15.809507807
0.041415646,-15.809700813
0.055229974,-15.809802082
0.069035189,-15.809844448
0.082840405,-15.809922486
0.096645620,-15.809963049
0.110450836,-15.809961673
0.124256051,-15.810021771
0.138070379,-15.809989600
0.151875594,-15.810067907
0.165680809,-15.810020637
0.179486025,-15.810058438
0.193291240,-15.810059576
0.207096456,-15.810072712
0.220901671,-15.810118602
0.234715999,-15.810207772
0.248521214,-15.810218366
0.262326430,-15.810218932
0.276131645,-15.810043459
0.289936860,-15.809938134
0.303742076,-15.809798175
0.317547291,-15.809743585
0.331361619,-15.809695145
0.345166834,-15.809721868
0.358972050,-15.809651842
0.372777265,-15.809642693
0.386582481,-15.809709442
0.400387696,-15.809756369
0.414202024,-15.809666222
0.428007239,-15.809572762
0.441812455,-15.809441410
0.455617670,-15.809446885
0.469396930,-15.809441726
0.483176191,-15.809633174
0.496955451,-15.809697842
0.510727271,-15.809713903
0.524506532,-15.809625252
0.538285792,-15.809586996
0.552065052,-15.809511687
0.565844313,-15.809617879
0.579623573,-15.809677615
0.593402834,-15.809744009
0.607174654,-15.809730956
0.620953914,-15.809742306
0.634733175,-15.809623901
0.648512435,-15.809718875
0.662291695,-15.809757989
0.676070956,-15.809879823
0.689842776,-15.809950189
0.703622036,-15.809782609
0.717401297,-15.809890398
0.731180557,-15.809907138
0.744959818,-15.809850444
0.758739078,-15.809899897
0.772518338,-15.809921132
0.786290158,-15.810084052
0.800069419,-15.810046947
0.813848679,-15.810008587
0.827627940,-15.810030596
0.841474943,-15.809963697
0.855316686,-15.810056450
0.869163690,-15.810155274
0.883005433,-15.810147180
0.896852437,-15.810112788
0.910694179,-15.810093439
0.924541183,-15.810071461
0.938388187,-15.809943495
0.952229930,-15.809945573
0.966076934,-15.809915393
0.979918677,-15.809859496
0.993765680,-15.809769854
1.007612684,-15.809734238
1.021454427,-15.809738833
1.035301431,-15.809816827
1.049143174,-15.809839775
1.062990177,-15.809983623
1.076831920,-15.809936263
1.090678924,-15.809921688
1.104458184,-15.809995690
1.118237445,-15.810035544
1.132016705,-15.809962043
1.145788525,-15.809861633
1.159567786,-15.809915711
1.173347046,-15.809882890
1.187126307,-15.809965353
1.200905567,-15.810030454
1.214684827,-15.810085071
1.228464088,-15.809960102
1.242235908,-15.809955309
1.256015168,-15.809957143
1.269794429,-15.810056247
1.283573689,-15.810056713
1.297352949,-15.810084695
1.311132210,-15.810030070
1.324904030,-15.810034758
1.338683290,-15.810064190
1.352462551,-15.810019591
1.366241811,-15.809972770
1.380021072,-15.809848724
1.393800332,-15.809802543
1.407579592,-15.809861956
1.421351413,-15.809719965
1.435130673,-15.809494665
1.448909933,-15.809466632
1.462689194,-15.809460268
1.476536198,-15.809462540
1.490377940,-15.809497246
1.504224944,-15.809687610
1.518066687,-15.809879055
1.531913691,-15.809830702
1.545755434,-15.809920479
1.559602437,-15.810020610
1.573449441,-15.810127546
1.587291184,-15.810110471
1.601138188,-15.810172420
1.614979931,-15.810023907
1.628826934,-15.810118935
1.642673938,-15.810142669
1.656515681,-15.810192408
1.670362685,-15.810065995
1.684204428,-15.810135682
1.698051432,-15.810124455
1.711893174,-15.809976613
1.725740178,-15.810030596
0.000000000,-15.809460268
0.013805215,-15.809448315
0.027610431,-15.809469537
0.041415646,-15.809654508
0.055229974,-15.809751661
0.069035189,-15.809792335
0.082840405,-15.809870908
0.096645620,-15.809914280
0.110450836,-15.809915962
0.124256051,-15.809978052
0.138070379,-15.809946316
0.151875594,-15.810024284
0.165680809,-15.809974935
0.179486025,-15.810008896
0.193291240,-15.810006587
0.207096456,-15.810046213
0.220901671,-15.810107567
0.234715999,-15.810199029
0.248521214,-15.810206502
0.262326430,-15.810203263
0.276131645,-15.810026891
0.289936860,-15.809926954
0.303742076,-15.809784462
0.317547291,-15.809723433
0.331361619,-15.809674613
0.345166834,-15.809703247
0.358972050,-15.809636869
0.372777265,-15.809632324
0.386582481,-15.809703398
0.400387696,-15.809752939
0.414202024,-15.809652189
0.428007239,-15.809561975
0.441812455,-15.809439031
0.455617670,-15.809446885
0.469396930,-15.809438947
0.483176191,-15.809627647
0.496955451,-15.809693846
0.510727271,-15.809711907
0.524506532,-15.809621473
0.538285792,-15.809578044
0.552065052,-15.809501105
0.565844313,-15.809605766
0.579623573,-15.809663636
0.593402834,-15.809724696
0.607174654,-15.809709508
0.620953914,-15.809718178
0.634733175,-15.809598396
0.648512435,-15.809692482
0.662291695,-15.809724369
0.676070956,-15.809837695
0.689842776,-15.809915998
0.703622036,-15.809757315
0.717401297,-15.809858636
0.731180557,-15.809865073
0.744959818,-15.809803848
0.758739078,-15.809852500
0.772518338,-15.809877440
0.786290158,-15.810048870
0.800069419,-15.810007820
0.813848679,-15.809984363
0.827627940,-15.810030596
0.841474943,-15.809932473
0.855316686,-15.810000546
0.869163690,-15.810104768
0.883005433,-15.810114760
0.896852437,-15.810097343
0.910694179,-15.810058472
0.924541183,-15.809983121
0.938388187,-15.809904796
0.952229930,-15.809872436
0.966076934,-15.809868760
0.979918677,-15.809832184
0.993765680,-15.809747805
1.007612684,-15.809705190
1.021454427,-15.809701979
1.035301431,-15.809781605
1.049143174,-15.809789070
1.062990177,-15.809904387
1.076831920,-15.809860361
1.090678924,-15.809921688
1.104458184,-15.809915305
1.118237445,-15.809893283
1.132016705,-15.809780756
1.145788525,-15.809659878
1.159567786,-15.809711478
1.173347046,-15.809698981
1.187126307,-15.809818759
1.200905567,-15.809927385
1.214684827,-15.810019901
1.228464088,-15.809917254
1.242235908,-15.809915699
1.256015168,-15.809934093
1.269794429,-15.810036049
1.283573689,-15.810033674
1.297352949,-15.810058562
1.311132210,-15.809992317
1.324904030,-15.809988736
1.338683290,-15.810012970
1.352462551,-15.809966160
1.366241811,-15.809920164
1.380021072,-15.809798828
1.393800332,-15.809756497
1.407579592,-15.809820560
1.421351413,-15.809684731
1.435130673,-15.809467554
1.448909933,-15.809450223
1.462689194,-15.809460268
1.476536198,-15.809443721
1.490377940,-15.809467001
1.504224944,-15.809648773
1.518066687,-15.809835181
1.531913691,-15.809789376
1.545755434,-15.809898999
1.559602437,-15.809999880
1.573449441,-15.810102531
1.587291184,-15.810078314
1.601138188,-15.810133003
1.614979931,-15.809998750
1.628826934,-15.810097209
1.642673938,-15.810113121
1.656515681,-15.810158256
1.670362685,-15.810032598
1.684204428,-15.810096848
1.698051432,-15.810052170
1.711893174,-15.809970018
1.725740178,-15.810030596
0.000000000,-14.044436628
0.013805215,-14.043131276
0.027610431,-14.040990285
0.041415646,-14.044654080
0.055229974,-14.046406416
0.069035189,-14.045651448
0.082840405,-14.047658161
0.096645620,-14.048385920
0.110450836,-14.050603353
0.124256051,-14.052395154
0.138070379,-14.050685107
0.151875594,-14.051716580
0.165680809,-14.049281178
0.179486025,-14.050113241
0.193291240,-14.050865252
0.207096456,-14.050862655
0.220901671,-14.052873845
0.234715999,-14.053966228
0.248521214,-14.054460442
0.262326430,-14.054849896
0.276131645,-14.051546303
0.289936860,-14.051751437
0.303742076,-14.052086227
0.317547291,-14.052132279
0.331361619,-14.052109901
0.345166834,-14.054321862
0.358972050,-14.056081752
0.372777265,-14.056152265
0.386582481,-14.059842822
0.400387696,-14.059256899
0.414202024,-14.057183225
0.428007239,-14.050742974
0.441812455,-14.045923025
0.455617670,-14.045913989
0.469396930,-14.045893238
0.483176191,-14.054061261
0.496955451,-14.057436875
0.510727271,-14.058878061
0.524506532,-14.056842849
0.538285792,-14.052722693
0.552065052,-14.047878642
0.565844313,-14.048708053
0.579623573,-14.049805547
0.593402834,-14.049733844
0.607174654,-14.048763746
0.620953914,-14.048024348
0.634733175,-14.043736549
0.648512435,-14.045991856
0.662291695,-14.046276691
0.676070956,-14.045916686
0.689842776,-14.044935973
0.703622036,-14.037845104
0.717401297,-14.039497541
0.731180557,-14.038643664
0.744959818,-14.038087994
0.758739078,-14.038426375
0.772518338,-14.037804198
0.786290158,-14.039838380
0.800069419,-14.037714275
0.813848679,-14.037530253
0.827627940,-14.037969140
0.841474943,-14.037072986
0.855316686,-14.037523625
0.869163690,-14.038258364
0.883005433,-14.039085896
0.896852437,-14.041605385
0.910694179,-14.043185595
0.924541183,-14.043154316
0.938388187,-14.047661413
0.952229930,-14.049667508
0.966076934,-14.054564987
0.979918677,-14.056630739
0.993765680,-14.056897864
1.007612684,-14.056990362
1.021454427,-14.063301809
1.035301431,-14.064539550
1.049143174,-14.063091262
1.062990177,-14.069493198
1.076831920,-14.067613023
1.090678924,-14.066621673
1.104458184,-14.068134782
1.118237445,-14.069453083
1.132016705,-14.066055729
1.145788525,-14.062255698
1.159567786,-14.064269280
1.173347046,-14.062475420
1.187126307,-14.063532176
1.200905567,-14.061611951
1.214684827,-14.061892876
1.228464088,-14.057830675
1.242235908,-14.057748546
1.256015168,-14.056423392
1.269794429,-14.058026193
1.283573689,-14.057063739
1.297352949,-14.057594737
1.311132210,-14.056596461
1.324904030,-14.057482560
1.338683290,-14.054539214
1.352462551,-14.053224218
1.366241811,-14.051938421
1.380021072,-14.048638217
1.393800332,-14.046667519
1.407579592,-14.046237455
1.421351413,-14.043240721
1.435130673,-14.039885677
1.448909933,-14.042171639
1.462689194,-14.044436628
1.476536198,-14.043988179
1.490377940,-14.043889318
1.504224944,-14.040317301
1.518066687,-14.041202482
1.531913691,-14.042129259
1.545755434,-14.043615008
1.559602437,-14.043362448
1.573449441,-14.043395108
1.587291184,-14.041951457
1.601138188,-14.041690450
1.614979931,-14.038295190
1.628826934,-14.040197083
1.642673938,-14.039747036
1.656515681,-14.039230872
1.670362685,-14.035663229
1.684204428,-14.036912421
1.698051432,-14.036955382
1.711893174,-14.036921197
1.725740178,-14.037969140
0.000000000,-14.044436628
0.013805215,-14.043128960
0.027610431,-14.040985935
0.041415646,-14.044650306
0.055229974,-14.046402284
0.069035189,-14.045643202
0.082840405,-14.047647511
0.096645620,-14.048371907
0.110450836,-14.050587339
0.124256051,-14.052377683
0.138070379,-14.050665635
0.151875594,-14.051696053
0.165680809,-14.049259750
0.179486025,-14.050088769
0.193291240,-14.050837855
0.207096456,-14.050835039
0.220901671,-14.052843137
0.234715999,-14.053934269
0.248521214,-14.054426298
0.262326430,-14.054813848
0.276131645,-14.051508329
0.289936860,-14.051712462
0.303742076,-14.052046774
0.317547291,-14.052092747
0.331361619,-14.052070835
0.345166834,-14.054288690
0.358972050,-14.056050558
0.372777265,-14.056123490
0.386582481,-14.059818113
0.400387696,-14.059235261
0.414202024,-14.057165760
0.428007239,-14.050732033
0.441812455,-14.045918537
0.455617670,-14.045913989
0.469396930,-14.045889326
0.483176191,-14.054047984
0.496955451,-14.057419954
0.510727271,-14.058859091
0.524506532,-14.056820172
0.538285792,-14.052696068
0.552065052,-14.047849513
0.565844313,-14.048674515
0.579623573,-14.049769313
0.593402834,-14.049694529
0.607174654,-14.048724536
0.620953914,-14.047985606
0.634733175,-14.043702415
0.648512435,-14.045957603
0.662291695,-14.046244673
0.676070956,-14.045886771
0.689842776,-14.044908169
0.703622036,-14.037816387
0.717401297,-14.039470245
0.731180557,-14.038619658
0.744959818,-14.038066986
0.758739078,-14.038408818
0.772518338,-14.037790525
0.786290158,-14.039827997
0.800069419,-14.037706056
0.813848679,-14.037526268
0.827627940,-14.037969140
0.841474943,-14.037071840
0.855316686,-14.037522526
0.869163690,-14.038257305
0.883005433,-14.039084333
0.896852437,-14.041603877
0.910694179,-14.043184107
0.924541183,-14.043152200
0.938388187,-14.047658370
0.952229930,-14.049664196
0.966076934,-14.054561148
0.979918677,-14.056626750
0.993765680,-14.056896272
1.007612684,-14.056988491
1.021454427,-14.063300280
1.035301431,-14.064538318
1.049143174,-14.063090530
1.062990177,-14.069491782
1.076831920,-14.067612772
1.090678924,-14.066621673
1.104458184,-14.068133831
1.118237445,-14.069448276
1.132016705,-14.066054611
1.145788525,-14.062255523
1.159567786,-14.064269042
1.173347046,-14.062474675
1.187126307,-14.063530446
1.200905567,-14.061609007
1.214684827,-14.061889082
1.228464088,-14.057827267
1.242235908,-14.057740837
1.256015168,-14.056416980
1.269794429,-14.058017583
