jband,k,e,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12
0,0.805,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.958,0.041,0.000
0,0.810,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.958,0.041,0.000
0,0.815,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.938,0.060,0.000
0,0.819,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.932,0.066,0.000
0,0.824,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.928,0.071,0.000
0,0.829,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.927,0.071,0.000
0,0.834,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.927,0.072,0.000
0,0.838,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.927,0.072,0.000
0,0.843,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.927,0.072,0.000
0,0.848,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.927,0.072,0.000
0,0.852,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.927,0.072,0.000
0,0.857,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.927,0.072,0.000
0,0.861,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.927,0.071,0.000
0,0.866,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.928,0.071,0.000
0,0.871,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.942,0.057,0.000
0,0.875,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.944,0.055,0.000
0,0.880,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,0.039,0.000
0,0.885,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.976,0.022,0.000
0,0.889,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.977,0.022,0.000
0,0.894,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.977,0.022,0.000
0,0.898,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.973,0.026,0.000
0,0.903,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.965,0.034,0.000
0,0.908,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.960,0.039,0.000
0,0.912,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.962,0.037,0.000
0,0.917,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.964,0.035,0.000
0,0.921,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.966,0.032,0.000
0,0.926,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.961,0.037,0.000
0,0.931,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.967,0.032,0.000
0,0.935,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.968,0.030,0.000
0,0.940,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.978,0.021,0.000
0,0.945,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.979,0.020,0.000
0,0.949,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.981,0.018,0.000
0,0.954,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.980,0.019,0.000
0,0.958,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.981,0.018,0.000
0,0.963,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.980,0.018,0.000
0,0.968,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.984,0.014,0.000
0,0.972,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.979,0.019,0.000
0,0.977,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.988,0.011,0.000
0,0.982,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.989,0.010,0.000
0,0.986,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.997,0.002,0.000
0,0.991,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.997,0.002,0.000
0,0.995,-45.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.997,0.001,0.000
1,0.000,-45.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.927,0.000
1,0.005,-45.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.927,0.000
1,0.009,-45.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.927,0.000
1,0.014,-45.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.927,0.000
1,0.019,-45.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.071,0.927,0.000
1,0.024,-45.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.071,0.928,0.000
1,0.028,-45.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.071,0.928,0.000
1,0.033,-45.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.058,0.941,0.000
1,0.038,-45.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.959,0.000
1,0.042,-45.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.959,0.000
1,0.047,-45.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.042,0.957,0.000
1,0.052,-45.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.976,0.000
1,0.057,-45.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.969,0.000
1,0.061,-45.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.969,0.000
1,0.066,-45.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.024,0.974,0.000
1,0.071,-45.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.980,0.000
1,0.075,-45.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.981,0.000
1,0.080,-45.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.977,0.000
